"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","SEX_NAME","PAY_NAME","ITEM_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hourly pay - gross","70 percentile","Value",15.76,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hourly pay - gross","70 percentile","Confidence",8.5,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hourly pay - gross","75 percentile","Value",17.32,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hourly pay - gross","75 percentile","Confidence",10.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hourly pay - gross","80 percentile","Value",19.43,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hourly pay - gross","80 percentile","Confidence",11.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hourly pay - gross","90 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Hourly pay - gross","90 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","Number of jobs","Value",49000,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","Number of jobs","Confidence",7.5,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","Median","Value",23679,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","Median","Confidence",7.4,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","Annual percentage change - median","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","Annual percentage change - median","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","10 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","10 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","20 percentile","Value",11369,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","20 percentile","Confidence",15.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","25 percentile","Value",14363,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","25 percentile","Confidence",13.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","30 percentile","Value",16692,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","30 percentile","Confidence",11.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","40 percentile","Value",20365,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","40 percentile","Confidence",7.2,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","60 percentile","Value",27425,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","60 percentile","Confidence",7.6,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","70 percentile","Value",30820,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","70 percentile","Confidence",11.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","75 percentile","Value",35451,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","75 percentile","Confidence",11.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","80 percentile","Value",37955,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","80 percentile","Confidence",16.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","90 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - gross","90 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","Number of jobs","Value",49000,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","Number of jobs","Confidence",7.5,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","Median","Value",,"These figures are suppressed as statistically unreliable"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","Median","Confidence",,"These figures are suppressed as statistically unreliable"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","Annual percentage change - median","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","Annual percentage change - median","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","10 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","10 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","20 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","20 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","25 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","25 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","30 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","30 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","40 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","40 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","60 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","60 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","70 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","70 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","75 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","75 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","80 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","80 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","90 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Annual pay - incentive","90 percentile","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","Number of jobs","Value",55000,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","Number of jobs","Confidence",6.4,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","Median","Value",37.1,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","Median","Confidence",1.7,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","Annual percentage change - median","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","Annual percentage change - median","Confidence",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","10 percentile","Value",11.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","10 percentile","Confidence",16.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","20 percentile","Value",20.4,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","20 percentile","Confidence",11.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","25 percentile","Value",24.6,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","25 percentile","Confidence",9.3,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","30 percentile","Value",28.5,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","30 percentile","Confidence",8.3,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","40 percentile","Value",34.7,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","40 percentile","Confidence",5.2,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","60 percentile","Value",37.5,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","60 percentile","Confidence",1.3,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","70 percentile","Value",39.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","70 percentile","Confidence",1.7,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","75 percentile","Value",40.0,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","75 percentile","Confidence",4.1,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","80 percentile","Value",40.1,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","80 percentile","Confidence",4.8,"Normal Value"
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","90 percentile","Value",,"These figures are missing."
"2021","King's Lynn and West Norfolk","E07000146","Total","Hours worked - total","90 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","Number of jobs","Value",24000,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","Number of jobs","Confidence",9.5,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","Median","Value",394.4,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","Median","Confidence",8.4,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","Annual percentage change - median","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","Annual percentage change - median","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","10 percentile","Value",118.9,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","10 percentile","Confidence",15.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","20 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","20 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","25 percentile","Value",232.2,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","25 percentile","Confidence",17.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","30 percentile","Value",284.7,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","30 percentile","Confidence",15.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","40 percentile","Value",354.2,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","40 percentile","Confidence",8.3,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","60 percentile","Value",461.8,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","60 percentile","Confidence",9.9,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","70 percentile","Value",518.6,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","70 percentile","Confidence",10.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","75 percentile","Value",555.4,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","75 percentile","Confidence",16.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","80 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","80 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","90 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Weekly pay - gross","90 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","Number of jobs","Value",24000,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","Number of jobs","Confidence",9.5,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","Median","Value",11.32,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","Median","Confidence",4.4,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","Annual percentage change - median","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","Annual percentage change - median","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","10 percentile","Value",8.91,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","10 percentile","Confidence",1.4,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","20 percentile","Value",9.41,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","20 percentile","Confidence",3.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","25 percentile","Value",9.75,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","25 percentile","Confidence",4.2,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","30 percentile","Value",10.45,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","30 percentile","Confidence",3.7,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","40 percentile","Value",11.00,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","40 percentile","Confidence",2.3,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","60 percentile","Value",12.50,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","60 percentile","Confidence",8.5,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","70 percentile","Value",14.35,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","70 percentile","Confidence",14.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","75 percentile","Value",15.61,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","75 percentile","Confidence",19.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","80 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","80 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","90 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Hourly pay - gross","90 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - gross","Number of jobs","Value",22000,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","Number of jobs","Confidence",10.8,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","Median","Value",21911,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","Median","Confidence",8.6,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","Annual percentage change - median","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - gross","Annual percentage change - median","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - gross","10 percentile","Value",6490,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","10 percentile","Confidence",18.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","20 percentile","Value",10948,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","20 percentile","Confidence",17.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","25 percentile","Value",12432,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","25 percentile","Confidence",18.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","30 percentile","Value",14859,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","30 percentile","Confidence",14.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","40 percentile","Value",18501,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","40 percentile","Confidence",14.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","60 percentile","Value",24867,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","60 percentile","Confidence",11.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","70 percentile","Value",27175,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","70 percentile","Confidence",13.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","75 percentile","Value",29950,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","75 percentile","Confidence",19.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - gross","80 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - gross","80 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - gross","90 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - gross","90 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","Number of jobs","Value",22000,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","Number of jobs","Confidence",10.8,"Normal Value"
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","Median","Value",,"These figures are suppressed as statistically unreliable"
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","Median","Confidence",,"These figures are suppressed as statistically unreliable"
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","Annual percentage change - median","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","Annual percentage change - median","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","10 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","10 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","20 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","20 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","25 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","25 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","30 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","30 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","40 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","40 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","60 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","60 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","70 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","70 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","75 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","75 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","80 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","80 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","90 percentile","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Annual pay - incentive","90 percentile","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Hours worked - total","Number of jobs","Value",24000,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hours worked - total","Number of jobs","Confidence",9.5,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hours worked - total","Median","Value",35.9,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hours worked - total","Median","Confidence",6.3,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hours worked - total","Annual percentage change - median","Value",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Hours worked - total","Annual percentage change - median","Confidence",,"These figures are missing."
"2021","North Norfolk","E07000147","Total","Hours worked - total","10 percentile","Value",10.3,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hours worked - total","10 percentile","Confidence",13.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hours worked - total","20 percentile","Value",17.9,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hours worked - total","20 percentile","Confidence",18.0,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hours worked - total","25 percentile","Value",21.7,"Normal Value"
"2021","North Norfolk","E07000147","Total","Hours worked - total","25 percentile","Confidence",15.0,"Normal Value"
