"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","SEX_NAME","PAY_NAME","ITEM_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","30 percentile","Value",9.38,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","30 percentile","Confidence",3.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","40 percentile","Value",10.74,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","40 percentile","Confidence",4.8,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","60 percentile","Value",14.45,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","60 percentile","Confidence",4.9,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","70 percentile","Value",16.95,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","70 percentile","Confidence",5.9,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","75 percentile","Value",17.82,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","75 percentile","Confidence",6.9,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","80 percentile","Value",19.44,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","80 percentile","Confidence",6.6,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","90 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Hourly pay - gross","90 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","Number of jobs","Value",67000,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","Number of jobs","Confidence",7.4,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","Median","Value",22549,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","Median","Confidence",9.9,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","Annual percentage change - median","Value",1.3,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","Annual percentage change - median","Confidence",,"These figures are missing."
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","10 percentile","Value",7020,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","10 percentile","Confidence",20.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","20 percentile","Value",9964,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","20 percentile","Confidence",17.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","25 percentile","Value",12445,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","25 percentile","Confidence",17.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","30 percentile","Value",14566,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","30 percentile","Confidence",14.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","40 percentile","Value",18362,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","40 percentile","Confidence",11.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","60 percentile","Value",26538,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","60 percentile","Confidence",11.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","70 percentile","Value",31036,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","70 percentile","Confidence",13.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","75 percentile","Value",34859,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","75 percentile","Confidence",15.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","80 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","80 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","90 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - gross","90 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","Number of jobs","Value",67000,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","Number of jobs","Confidence",7.4,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","Median","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","Median","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","Annual percentage change - median","Value",,"These figures are missing."
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","Annual percentage change - median","Confidence",,"These figures are missing."
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","10 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","10 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","20 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","20 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","25 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","25 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","30 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","30 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","40 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","40 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","60 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","60 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","70 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","70 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","75 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","75 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","80 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","80 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","90 percentile","Value",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Annual pay - incentive","90 percentile","Confidence",,"These figures are suppressed as statistically unreliable"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","Number of jobs","Value",84000,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","Number of jobs","Confidence",4.6,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","Median","Value",36.5,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","Median","Confidence",1.6,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","Annual percentage change - median","Value",0.4,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","Annual percentage change - median","Confidence",,"These figures are missing."
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","10 percentile","Value",10.1,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","10 percentile","Confidence",13.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","20 percentile","Value",18.4,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","20 percentile","Confidence",6.9,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","25 percentile","Value",21.3,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","25 percentile","Confidence",6.3,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","30 percentile","Value",24.6,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","30 percentile","Confidence",7.9,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","40 percentile","Value",32.4,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","40 percentile","Confidence",4.9,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","60 percentile","Value",37.5,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","60 percentile","Confidence",0.4,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","70 percentile","Value",37.5,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","70 percentile","Confidence",1.6,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","75 percentile","Value",39.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","75 percentile","Confidence",1.6,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","80 percentile","Value",40.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","80 percentile","Confidence",2.0,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","90 percentile","Value",42.5,"Normal Value"
"2017","Bath and North East Somerset","E06000022","Total","Hours worked - total","90 percentile","Confidence",6.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","Number of jobs","Value",230000,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","Number of jobs","Confidence",2.8,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","Median","Value",468.6,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","Median","Confidence",2.4,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","Annual percentage change - median","Value",1.8,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","Annual percentage change - median","Confidence",,"These figures are missing."
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","10 percentile","Value",163.3,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","10 percentile","Confidence",5.7,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","20 percentile","Value",273.9,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","20 percentile","Confidence",4.4,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","25 percentile","Value",312.3,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","25 percentile","Confidence",3.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","30 percentile","Value",345.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","30 percentile","Confidence",2.5,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","40 percentile","Value",392.9,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","40 percentile","Confidence",2.6,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","60 percentile","Value",530.1,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","60 percentile","Confidence",2.6,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","70 percentile","Value",613.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","70 percentile","Confidence",4.2,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","75 percentile","Value",670.8,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","75 percentile","Confidence",4.5,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","80 percentile","Value",737.4,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","80 percentile","Confidence",6.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","90 percentile","Value",972.1,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Weekly pay - gross","90 percentile","Confidence",9.7,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","Number of jobs","Value",230000,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","Number of jobs","Confidence",2.8,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","Median","Value",13.22,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","Median","Confidence",2.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","Annual percentage change - median","Value",2.1,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","Annual percentage change - median","Confidence",,"These figures are missing."
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","10 percentile","Value",8.00,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","10 percentile","Confidence",1.2,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","20 percentile","Value",9.10,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","20 percentile","Confidence",1.3,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","25 percentile","Value",9.73,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","25 percentile","Confidence",1.8,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","30 percentile","Value",10.22,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","30 percentile","Confidence",1.7,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","40 percentile","Value",11.68,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","40 percentile","Confidence",2.1,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","60 percentile","Value",14.58,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","60 percentile","Confidence",3.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","70 percentile","Value",17.27,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","70 percentile","Confidence",3.7,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","75 percentile","Value",18.75,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","75 percentile","Confidence",4.1,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","80 percentile","Value",20.60,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","80 percentile","Confidence",5.8,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","90 percentile","Value",27.46,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Hourly pay - gross","90 percentile","Confidence",9.4,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","Number of jobs","Value",189000,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","Number of jobs","Confidence",3.6,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","Median","Value",24227,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","Median","Confidence",3.6,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","Annual percentage change - median","Value",-0.3,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","Annual percentage change - median","Confidence",,"These figures are missing."
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","10 percentile","Value",8658,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","10 percentile","Confidence",7.4,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","20 percentile","Value",14183,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","20 percentile","Confidence",5.6,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","25 percentile","Value",16211,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","25 percentile","Confidence",4.6,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","30 percentile","Value",17954,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","30 percentile","Confidence",3.5,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","40 percentile","Value",20851,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","40 percentile","Confidence",3.6,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","60 percentile","Value",27791,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","60 percentile","Confidence",4.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","70 percentile","Value",32584,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","70 percentile","Confidence",5.2,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","75 percentile","Value",35541,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","75 percentile","Confidence",5.6,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","80 percentile","Value",39261,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","80 percentile","Confidence",7.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","90 percentile","Value",52472,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - gross","90 percentile","Confidence",17.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","Number of jobs","Value",189000,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","Number of jobs","Confidence",3.6,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","Median","Value",1480,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","Median","Confidence",16.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","Annual percentage change - median","Value",-0.5,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","Annual percentage change - median","Confidence",,"These figures are missing."
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","10 percentile","Value",200,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","10 percentile","Confidence",14.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","20 percentile","Value",406,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","20 percentile","Confidence",15.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","25 percentile","Value",526,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","25 percentile","Confidence",19.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","30 percentile","Value",740,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","30 percentile","Confidence",15.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","40 percentile","Value",1040,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","40 percentile","Confidence",15.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","60 percentile","Value",2000,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","60 percentile","Confidence",19.0,"Normal Value"
"2017","Bristol, City of","E06000023","Total","Annual pay - incentive","70 percentile","Value",,"These figures are suppressed as statistically unreliable"
