"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","SEX_NAME","PAY_NAME","ITEM_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2016","Oxford","E07000178","Total","Weekly pay - gross","75 percentile","Value",723.7,"Normal Value"
"2016","Oxford","E07000178","Total","Weekly pay - gross","75 percentile","Confidence",5.8,"Normal Value"
"2016","Oxford","E07000178","Total","Weekly pay - gross","80 percentile","Value",801.7,"Normal Value"
"2016","Oxford","E07000178","Total","Weekly pay - gross","80 percentile","Confidence",7.7,"Normal Value"
"2016","Oxford","E07000178","Total","Weekly pay - gross","90 percentile","Value",1037.0,"Normal Value"
"2016","Oxford","E07000178","Total","Weekly pay - gross","90 percentile","Confidence",18.0,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","Number of jobs","Value",120000,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","Number of jobs","Confidence",4.0,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","Median","Value",15.00,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","Median","Confidence",3.5,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","Annual percentage change - median","Value",1.3,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","Annual percentage change - median","Confidence",,"These figures are missing."
"2016","Oxford","E07000178","Total","Hourly pay - gross","10 percentile","Value",8.26,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","10 percentile","Confidence",1.7,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","20 percentile","Value",9.72,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","20 percentile","Confidence",2.5,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","25 percentile","Value",10.62,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","25 percentile","Confidence",2.8,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","30 percentile","Value",11.32,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","30 percentile","Confidence",3.4,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","40 percentile","Value",13.20,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","40 percentile","Confidence",2.8,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","60 percentile","Value",16.93,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","60 percentile","Confidence",3.6,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","70 percentile","Value",19.19,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","70 percentile","Confidence",4.5,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","75 percentile","Value",21.03,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","75 percentile","Confidence",5.6,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","80 percentile","Value",22.60,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","80 percentile","Confidence",7.4,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","90 percentile","Value",28.98,"Normal Value"
"2016","Oxford","E07000178","Total","Hourly pay - gross","90 percentile","Confidence",18.0,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","Number of jobs","Value",97000,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","Number of jobs","Confidence",5.4,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","Median","Value",27981,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","Median","Confidence",4.0,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","Annual percentage change - median","Value",4.6,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","Annual percentage change - median","Confidence",,"These figures are missing."
"2016","Oxford","E07000178","Total","Annual pay - gross","10 percentile","Value",9862,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","10 percentile","Confidence",17.0,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","20 percentile","Value",16104,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","20 percentile","Confidence",8.7,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","25 percentile","Value",18656,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","25 percentile","Confidence",7.2,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","30 percentile","Value",20651,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","30 percentile","Confidence",5.9,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","40 percentile","Value",24229,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","40 percentile","Confidence",5.2,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","60 percentile","Value",31186,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","60 percentile","Confidence",5.4,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","70 percentile","Value",35922,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","70 percentile","Confidence",7.4,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","75 percentile","Value",39102,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","75 percentile","Confidence",9.0,"Normal Value"
"2016","Oxford","E07000178","Total","Annual pay - gross","80 percentile","Value",44057,"Normal Value"
