"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","INDUSTRY_NAME","EMPLOYMENT_STATUS_NAME","MEASURE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2021","Aberdeen City","S12000033","46 : Wholesale trade, except of motor vehicles and motorcycles","Full-time employees","Count","Value",4500,"Normal Value"
"2021","Aberdeen City","S12000033","46 : Wholesale trade, except of motor vehicles and motorcycles","Full-time employees","Industry percentage","Value",4.1,"Normal Value"
"2021","Aberdeen City","S12000033","46 : Wholesale trade, except of motor vehicles and motorcycles","Part-time employees","Count","Value",400,"Normal Value"
"2021","Aberdeen City","S12000033","46 : Wholesale trade, except of motor vehicles and motorcycles","Part-time employees","Industry percentage","Value",0.8,"Normal Value"
"2021","Aberdeen City","S12000033","47 : Retail trade, except of motor vehicles and motorcycles","Employees","Count","Value",11000,"Normal Value"
"2021","Aberdeen City","S12000033","47 : Retail trade, except of motor vehicles and motorcycles","Employees","Industry percentage","Value",7.0,"Normal Value"
"2021","Aberdeen City","S12000033","47 : Retail trade, except of motor vehicles and motorcycles","Full-time employees","Count","Value",4000,"Normal Value"
"2021","Aberdeen City","S12000033","47 : Retail trade, except of motor vehicles and motorcycles","Full-time employees","Industry percentage","Value",3.6,"Normal Value"
"2021","Aberdeen City","S12000033","47 : Retail trade, except of motor vehicles and motorcycles","Part-time employees","Count","Value",7000,"Normal Value"
"2021","Aberdeen City","S12000033","47 : Retail trade, except of motor vehicles and motorcycles","Part-time employees","Industry percentage","Value",14.6,"Normal Value"
"2021","Aberdeen City","S12000033","49 : Land transport and transport via pipelines","Employees","Count","Value",2500,"Normal Value"
"2021","Aberdeen City","S12000033","49 : Land transport and transport via pipelines","Employees","Industry percentage","Value",1.6,"Normal Value"
"2021","Aberdeen City","S12000033","49 : Land transport and transport via pipelines","Full-time employees","Count","Value",2000,"Normal Value"
"2021","Aberdeen City","S12000033","49 : Land transport and transport via pipelines","Full-time employees","Industry percentage","Value",1.8,"Normal Value"
"2021","Aberdeen City","S12000033","49 : Land transport and transport via pipelines","Part-time employees","Count","Value",350,"Normal Value"
"2021","Aberdeen City","S12000033","49 : Land transport and transport via pipelines","Part-time employees","Industry percentage","Value",0.7,"Normal Value"
"2021","Aberdeen City","S12000033","50 : Water transport","Employees","Count","Value",250,"Normal Value"
