"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","INDUSTRY_NAME","EMPLOYMENT_STATUS_NAME","MEASURE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2020","Portsmouth","E06000044","98 : Undifferentiated goods- and services-producing activities of private households for own use","Part-time employees","Count","Value",0,"Normal Value"
"2020","Portsmouth","E06000044","98 : Undifferentiated goods- and services-producing activities of private households for own use","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Portsmouth","E06000044","99 : Activities of extraterritorial organisations and bodies","Employees","Count","Value",0,"Normal Value"
"2020","Portsmouth","E06000044","99 : Activities of extraterritorial organisations and bodies","Employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Portsmouth","E06000044","99 : Activities of extraterritorial organisations and bodies","Full-time employees","Count","Value",0,"Normal Value"
"2020","Portsmouth","E06000044","99 : Activities of extraterritorial organisations and bodies","Full-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Portsmouth","E06000044","99 : Activities of extraterritorial organisations and bodies","Part-time employees","Count","Value",0,"Normal Value"
"2020","Portsmouth","E06000044","99 : Activities of extraterritorial organisations and bodies","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","01 : Crop and animal production, hunting and related service activities","Employees","Count","Value",100,"Normal Value"
"2020","Reading","E06000038","01 : Crop and animal production, hunting and related service activities","Employees","Industry percentage","Value",0.1,"Normal Value"
"2020","Reading","E06000038","01 : Crop and animal production, hunting and related service activities","Full-time employees","Count","Value",100,"Normal Value"
"2020","Reading","E06000038","01 : Crop and animal production, hunting and related service activities","Full-time employees","Industry percentage","Value",0.1,"Normal Value"
"2020","Reading","E06000038","01 : Crop and animal production, hunting and related service activities","Part-time employees","Count","Value",10,"Normal Value"
"2020","Reading","E06000038","01 : Crop and animal production, hunting and related service activities","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","02 : Forestry and logging","Employees","Count","Value",50,"Normal Value"
"2020","Reading","E06000038","02 : Forestry and logging","Employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","02 : Forestry and logging","Full-time employees","Count","Value",50,"Normal Value"
"2020","Reading","E06000038","02 : Forestry and logging","Full-time employees","Industry percentage","Value",0.1,"Normal Value"
"2020","Reading","E06000038","02 : Forestry and logging","Part-time employees","Count","Value",10,"Normal Value"
"2020","Reading","E06000038","02 : Forestry and logging","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","03 : Fishing and aquaculture","Employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","03 : Fishing and aquaculture","Employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","03 : Fishing and aquaculture","Full-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","03 : Fishing and aquaculture","Full-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","03 : Fishing and aquaculture","Part-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","03 : Fishing and aquaculture","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","05 : Mining of coal and lignite","Employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","05 : Mining of coal and lignite","Employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","05 : Mining of coal and lignite","Full-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","05 : Mining of coal and lignite","Full-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","05 : Mining of coal and lignite","Part-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","05 : Mining of coal and lignite","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","06 : Extraction of crude petroleum and natural gas","Employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","06 : Extraction of crude petroleum and natural gas","Employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","06 : Extraction of crude petroleum and natural gas","Full-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","06 : Extraction of crude petroleum and natural gas","Full-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","06 : Extraction of crude petroleum and natural gas","Part-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","06 : Extraction of crude petroleum and natural gas","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","07 : Mining of metal ores","Employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","07 : Mining of metal ores","Employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","07 : Mining of metal ores","Full-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","07 : Mining of metal ores","Full-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","07 : Mining of metal ores","Part-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","07 : Mining of metal ores","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","08 : Other mining and quarrying","Employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","08 : Other mining and quarrying","Employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","08 : Other mining and quarrying","Full-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","08 : Other mining and quarrying","Full-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","08 : Other mining and quarrying","Part-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","08 : Other mining and quarrying","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","09 : Mining support service activities","Employees","Count","Value",10,"Normal Value"
"2020","Reading","E06000038","09 : Mining support service activities","Employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","09 : Mining support service activities","Full-time employees","Count","Value",10,"Normal Value"
"2020","Reading","E06000038","09 : Mining support service activities","Full-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","09 : Mining support service activities","Part-time employees","Count","Value",0,"Normal Value"
"2020","Reading","E06000038","09 : Mining support service activities","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2020","Reading","E06000038","10 : Manufacture of food products","Employees","Count","Value",125,"Normal Value"
"2020","Reading","E06000038","10 : Manufacture of food products","Employees","Industry percentage","Value",0.1,"Normal Value"
"2020","Reading","E06000038","10 : Manufacture of food products","Full-time employees","Count","Value",100,"Normal Value"
