"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","INDUSTRY_NAME","EMPLOYMENT_STATUS_NAME","MEASURE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"2017","Powys","W06000023","66 : Activities auxiliary to financial services and insurance activities","Part-time employees","Count","Value",25,"Normal Value"
"2017","Powys","W06000023","66 : Activities auxiliary to financial services and insurance activities","Part-time employees","Industry percentage","Value",0.1,"Normal Value"
"2017","Powys","W06000023","68 : Real estate activities","Employees","Count","Value",400,"Normal Value"
"2017","Powys","W06000023","68 : Real estate activities","Employees","Industry percentage","Value",0.8,"Normal Value"
"2017","Powys","W06000023","68 : Real estate activities","Full-time employees","Count","Value",200,"Normal Value"
"2017","Powys","W06000023","68 : Real estate activities","Full-time employees","Industry percentage","Value",0.7,"Normal Value"
"2017","Powys","W06000023","68 : Real estate activities","Part-time employees","Count","Value",175,"Normal Value"
"2017","Powys","W06000023","68 : Real estate activities","Part-time employees","Industry percentage","Value",0.9,"Normal Value"
"2017","Powys","W06000023","69 : Legal and accounting activities","Employees","Count","Value",700,"Normal Value"
"2017","Powys","W06000023","69 : Legal and accounting activities","Employees","Industry percentage","Value",1.4,"Normal Value"
"2017","Powys","W06000023","69 : Legal and accounting activities","Full-time employees","Count","Value",400,"Normal Value"
"2017","Powys","W06000023","69 : Legal and accounting activities","Full-time employees","Industry percentage","Value",1.4,"Normal Value"
"2017","Powys","W06000023","69 : Legal and accounting activities","Part-time employees","Count","Value",300,"Normal Value"
"2017","Powys","W06000023","69 : Legal and accounting activities","Part-time employees","Industry percentage","Value",1.5,"Normal Value"
"2017","Powys","W06000023","70 : Activities of head offices; management consultancy activities","Employees","Count","Value",600,"Normal Value"
"2017","Powys","W06000023","70 : Activities of head offices; management consultancy activities","Employees","Industry percentage","Value",1.2,"Normal Value"
"2017","Powys","W06000023","70 : Activities of head offices; management consultancy activities","Full-time employees","Count","Value",600,"Normal Value"
"2017","Powys","W06000023","70 : Activities of head offices; management consultancy activities","Full-time employees","Industry percentage","Value",2.1,"Normal Value"
"2017","Powys","W06000023","70 : Activities of head offices; management consultancy activities","Part-time employees","Count","Value",75,"Normal Value"
"2017","Powys","W06000023","70 : Activities of head offices; management consultancy activities","Part-time employees","Industry percentage","Value",0.4,"Normal Value"
"2017","Powys","W06000023","71 : Architectural and engineering activities; technical testing and analysis","Employees","Count","Value",1000,"Normal Value"
"2017","Powys","W06000023","71 : Architectural and engineering activities; technical testing and analysis","Employees","Industry percentage","Value",2.0,"Normal Value"
"2017","Powys","W06000023","71 : Architectural and engineering activities; technical testing and analysis","Full-time employees","Count","Value",800,"Normal Value"
"2017","Powys","W06000023","71 : Architectural and engineering activities; technical testing and analysis","Full-time employees","Industry percentage","Value",2.8,"Normal Value"
"2017","Powys","W06000023","71 : Architectural and engineering activities; technical testing and analysis","Part-time employees","Count","Value",175,"Normal Value"
"2017","Powys","W06000023","71 : Architectural and engineering activities; technical testing and analysis","Part-time employees","Industry percentage","Value",0.9,"Normal Value"
"2017","Powys","W06000023","72 : Scientific research and development","Employees","Count","Value",15,"Normal Value"
"2017","Powys","W06000023","72 : Scientific research and development","Employees","Industry percentage","Value",0.0,"Normal Value"
"2017","Powys","W06000023","72 : Scientific research and development","Full-time employees","Count","Value",10,"Normal Value"
"2017","Powys","W06000023","72 : Scientific research and development","Full-time employees","Industry percentage","Value",0.0,"Normal Value"
"2017","Powys","W06000023","72 : Scientific research and development","Part-time employees","Count","Value",5,"Normal Value"
"2017","Powys","W06000023","72 : Scientific research and development","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2017","Powys","W06000023","73 : Advertising and market research","Employees","Count","Value",25,"Normal Value"
"2017","Powys","W06000023","73 : Advertising and market research","Employees","Industry percentage","Value",0.1,"Normal Value"
"2017","Powys","W06000023","73 : Advertising and market research","Full-time employees","Count","Value",20,"Normal Value"
"2017","Powys","W06000023","73 : Advertising and market research","Full-time employees","Industry percentage","Value",0.1,"Normal Value"
"2017","Powys","W06000023","73 : Advertising and market research","Part-time employees","Count","Value",5,"Normal Value"
"2017","Powys","W06000023","73 : Advertising and market research","Part-time employees","Industry percentage","Value",0.0,"Normal Value"
"2017","Powys","W06000023","74 : Other professional, scientific and technical activities","Employees","Count","Value",200,"Normal Value"
"2017","Powys","W06000023","74 : Other professional, scientific and technical activities","Employees","Industry percentage","Value",0.4,"Normal Value"
"2017","Powys","W06000023","74 : Other professional, scientific and technical activities","Full-time employees","Count","Value",175,"Normal Value"
"2017","Powys","W06000023","74 : Other professional, scientific and technical activities","Full-time employees","Industry percentage","Value",0.6,"Normal Value"
"2017","Powys","W06000023","74 : Other professional, scientific and technical activities","Part-time employees","Count","Value",15,"Normal Value"
"2017","Powys","W06000023","74 : Other professional, scientific and technical activities","Part-time employees","Industry percentage","Value",0.1,"Normal Value"
